Product Name,Brand Name,Price,Rating,Reviews,Review Votes,Sentiments,neg,neu,pos,compound,review_length
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,4,bad given price u r coming high end device u surely feel performance hit phone performance sluggish,0.0,0,0.308,0.547,0.144,-0.5106,99
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,great device better expected great performance low price u wont get ultra mega performance like new flagship u get performance fraction price good deal,0.0,1,0.06,0.429,0.511,0.9413,151
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,1,software screen lovely phone started display anything colored line wanted like phone really annoyed broke within hr drop wetness would get replacement im believer brand anymore,13.0,0,0.228,0.594,0.178,-0.1953,176
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,2,sending back would boot android downloading update prompted,0.0,0,0.0,1.0,0.0,0.0,59
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,amazing phone affordable price highly recommend,4.0,1,0.0,0.378,0.622,0.7645,47
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,great android phone quality purchase good price,3.0,1,0.0,0.417,0.583,0.7906,47
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,3,im giving star still dont know phone work good notthe phone arrived time put metro pc sim card wont recognize iti checked website clearly state phone compatible atttmobilemetro pc gsm carriersi go metro pc store tomorrow see there way get workupdated reviewi went metro pc get newer sim card time workedhad pay extra phone running working properlyi think price ok phone like thisthe phone thin look like well constructedthe weird thing power button upper left side live thatthe screen isnt bright also live phone screen bulky bigi love size im happy phonewell im giving phone star,1.0,1,0.047,0.715,0.238,0.9686,580
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,feel like tiny bit slower feature better camera,1.0,1,0.0,0.526,0.474,0.6597,47
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,3,great phone annoying issueswhat like phonehas best display budget phone go head head flagship phonehas great speaker audio experience phone sound better lot flagship speaker headset port produce great sound phone easily competes flagship audio category beat mostgps alcatel got right hard find android phone flawless gps performance phone lock quickly pretty accurate moto g pretty good regard well galaxy phone issue gps performancebattery easily make day beat good note price beat lot flagship battery categorywhat dont like mostly software issuescell reception worse old galaxy note easily get lte phone phone barely get hdspa sometimes drop edge download speed slower annoys im good area phone stick hdspa doesnt switch lte noticed happens much often radio set ltewcdmagsm ltewcdma manually switch going test setting dial codesbrightness reason randomly phone dim way randomly even auto brightness turned outside display set full brightness make following direction reading something outside annoyingbackground audio sometimes watched youtube video put pause turned display get notification youtube video start playing screen still annoying another software bug youtube isnt application application thisdouble tap turn many butt dial feature turned onso great hardware software issue im checking update every day really want keep device old cheaper moto g didnt issue think alcatel great device reason way many software bug needed ironed launch,3.0,1,0.056,0.665,0.28,0.995,1448
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,3,got alcatel idol didnt bring sd card remover call amazon overnighted new phonegreat job amazon behalfnow phone doesnt play kind music file cell phone catagory would find buy program change file play music found slowon att tap wake doesnt work time sometime make long distance call try hit speaker phone phone go black loss call try keep several day see update going solve issue iam going back lg g realize get pay risk losing call fam tried sam shtc one micros window far lg g best even though speaker great everthing else,0.0,1,0.143,0.731,0.126,0.0649,522
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,3,phone really good although phone battery really suck heavy user like dont play game good last day phone little bit slippery suggest get case camera good long dont shakey hand try download better camera app edit pic improvement color watching video listen music really great thing dont like take much time charge besides say great phone dont expect much still one best phone price range,0.0,1,0.084,0.557,0.359,0.979,385
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,second one family cheap reasonable,1.0,0,0.0,1.0,0.0,0.0,34
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,4,started using phone afternoon picked phone felt surprisingly light first thought felt cheap however phone look actually pretty elegant unassuming far havent problem yet,0.0,1,0.0,0.65,0.35,0.8676,168
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,sent phone ghana told work working well indeed,0.0,1,0.0,0.769,0.231,0.2732,46
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,great phone issue,0.0,1,0.0,0.328,0.672,0.6249,17
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,1,phone worked fantastic month constantly issue functioning seems progressively getting worse little update company sorry definitely wont ever purchase another phone made company,5.0,1,0.141,0.645,0.214,0.4877,176
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,good phone dollarsi would recommend phone anyone dont want spend lot money want great performing phonesg,3.0,1,0.107,0.479,0.414,0.8425,104
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,3,asus zenpone alcatel idol two family member phone look great handle g lte wellside side comparison two idol got better premium sound enjoying moviesgames zenpone however zenphone got much faster response apps comparing idol need multitasking use business apps choose zenphone idol regarding talk quality zenphone better idol zenphone heavier idol solidly build contrast idol much lighter like jewelry prone breakboth good phonespersonally favor asus zenphone idol two sim capabilityfaster responseseasily handling multitasking daily business usage however need phone entrainment idol better choice zenphone much better speaker sound talking quality mobile user phone found zenfone better talking quality idol,3.0,1,0.0,0.745,0.255,0.9819,708
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,4,live phone good reception much bloatware sluggish occasionally performance great multitasking lot camera goodlooks great put green slick wrap mine im happy mine upgraded slightly huawei ascend mate im tired jellybean great listening music,3.0,1,0.111,0.533,0.357,0.9255,238
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,lucked able buy idol shortly midnight amazon prime day blowout got ta say alcatel exceptional design job idol believe best value smartphone marketpros superb screen easy use bright sunlight make picture taking breeze sunny day jbl sound speaker headset outstanding included jbl headphone excellent clear mids high distortionfree tight bass build quality phone exceptional feel good hand hint cheapness flimsiness low quality material button press firm manufacturing seam aligned tight also remarkably light thin got phone thought reversible user interface ui something although slick doubted id use much contrary able reverse ui come pretty handy use quite lot instance sometimes convenient headphone plugged top phone time better cord coming bottom like dashboard car mount reversible screen thats issue love doubletap feature super convenient particularly car however occasionally inconsistent see con volume power button placement lot reviewer dislike placement vol power button theyre located high phone side however actually prefer button placement im holding carrying phone im constantly hitting button b car allows put phone dashboard car mount mount clamp pressing button call quality call quality good hear distortion tinnyness overall processor performance im bigtime power user gamer idol performs reliably predictably occasionally experience slight stutter minor big deal navigation around ui generally smooth hiccupfree camera picture quality stack nicely phone cost lot demanding need idol deliver crisp focused shot good color balance used much low light cant comment aspect gps lock quickly wifi connects reliably battery life idol battery life dream compared old htc inspire recharge throughout typical workday im easily getting thru workday charge spare battery charge quickly due amp wall chargercons occasional ui stutter mentioned volume slider set incremental discrete interval wish volume slider continuously variable like brightness slider idol vibration mode weak phone set vibrate mode laying desk often detect vibrating call text coming doubletap feature enabled sometimes repeatedly doubletap order wake screen particularly asleep extended period big phone take bit getting used smaller hand although must say nicely balanced medlarge hand didnt find idol particularly slippery hard grip user manual comprehensive tech support located guadalajara mexico called tech support address question support received average competence terrible greatin conclusionthe overall performance idol price point outstanding half price say lg g sidebyside stack nicely phone everything ask call quality good speaker kick serious butt screen resolution brightness superb camera work great battery life excellent unless toptier spec best bang buck smartphone market,3.0,1,0.047,0.682,0.271,0.9988,2773
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,good,1.0,1,0.0,0.0,1.0,0.4404,4
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,much satisfied give seller star,1.0,1,0.0,0.588,0.412,0.4215,31
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,4,love simplicity phone even though kind big feel good hand performance awesome upgrading marshmallowboth rear front camera performing well capture good pic good light condition kind ok u dont adequate light call quality good audio quality great got disappointed didnt arrive jbl headset thats staroverall satisfied purchase would recommend everyone want good smart phone daily use,3.0,1,0.052,0.394,0.553,0.9922,379
